date,mean_temperature,daylength,site,PAR_incident
2011_04_14,10,13.50833333,LUSIGNAN,100
2011_04_15,10,13.56111111,LUSIGNAN,100
2011_04_16,10,13.61416667,LUSIGNAN,100
2011_04_17,12,13.66666667,LUSIGNAN,100
2011_04_18,15,13.71888889,LUSIGNAN,100
2011_04_19,17,13.77138889,LUSIGNAN,100
2011_04_20,15,13.82305556,LUSIGNAN,100
2011_04_21,16,13.87472222,LUSIGNAN,100
2011_04_22,15,13.92611111,LUSIGNAN,100
2011_04_23,15,13.97722222,LUSIGNAN,100
2011_04_24,16,14.02805556,LUSIGNAN,100
2011_04_25,16,14.07861111,LUSIGNAN,100
2011_04_26,17,14.12888889,LUSIGNAN,100
2011_04_27,15,14.17861111,LUSIGNAN,100
2011_04_28,12,14.22805556,LUSIGNAN,100
2011_04_29,14,14.27722222,LUSIGNAN,100
2011_04_30,14,14.32583333,LUSIGNAN,100
2011_05_01,17,14.37444444,LUSIGNAN,100
2011_05_02,18,14.42222222,LUSIGNAN,100
2011_05_03,14,14.46972222,LUSIGNAN,100
2011_05_04,15,14.51694444,LUSIGNAN,100
2011_05_05,15,14.56361111,LUSIGNAN,100
2011_05_06,18,14.60944444,LUSIGNAN,100
2011_05_07,19,14.65527778,LUSIGNAN,100
2011_05_08,19,14.70027778,LUSIGNAN,100
2011_05_09,17,14.74472222,LUSIGNAN,100
2011_05_10,19,14.78861111,LUSIGNAN,100
2011_05_11,18,14.83194444,LUSIGNAN,100
2011_05_12,17,14.87472222,LUSIGNAN,100
2011_05_13,15,14.91666667,LUSIGNAN,100
2011_05_14,14,14.95805556,LUSIGNAN,100
2011_05_15,11,14.99888889,LUSIGNAN,100
2011_05_16,14,15.03888889,LUSIGNAN,100
2011_05_17,16,15.07833333,LUSIGNAN,100
2011_05_18,19,15.11694444,LUSIGNAN,100
2011_05_19,19,15.15472222,LUSIGNAN,100
2011_05_20,19,15.19166667,LUSIGNAN,100
2011_05_21,19,15.22777778,LUSIGNAN,100
2011_05_22,16,15.26333333,LUSIGNAN,100
2011_05_23,16,15.29777778,LUSIGNAN,100
2011_05_24,14,15.33111111,LUSIGNAN,100
2011_05_25,18,15.36388889,LUSIGNAN,100
2011_05_26,16,15.39583333,LUSIGNAN,100
2011_05_27,14,15.42666667,LUSIGNAN,100
2011_05_28,15,15.45638889,LUSIGNAN,100
2011_05_29,17,15.48527778,LUSIGNAN,100
2011_05_30,20,15.51305556,LUSIGNAN,100
2011_05_31,14,15.53972222,LUSIGNAN,100
2011_06_01,14,15.56555556,LUSIGNAN,100
2011_06_02,18,15.59027778,LUSIGNAN,100
2011_06_03,21,15.61361111,LUSIGNAN,100
2011_06_04,21,15.63583333,LUSIGNAN,100
2011_06_05,20,15.65722222,LUSIGNAN,100
2011_06_06,19,15.67722222,LUSIGNAN,100
2011_06_07,17,15.69583333,LUSIGNAN,100
2011_06_08,14,15.71361111,LUSIGNAN,100
2011_06_09,13,15.73,LUSIGNAN,100
2011_06_10,15,15.745,LUSIGNAN,100
2011_06_11,13,15.75916667,LUSIGNAN,100
2011_06_12,13,15.77166667,LUSIGNAN,100
2011_06_13,18,15.78305556,LUSIGNAN,100
2011_06_14,19,15.79333333,LUSIGNAN,100
2011_06_15,19,15.80222222,LUSIGNAN,100
2011_06_16,18,15.80944444,LUSIGNAN,100
2011_06_17,15,15.81583333,LUSIGNAN,100
2011_06_18,15,15.82083333,LUSIGNAN,100
2011_06_19,15,15.82416667,LUSIGNAN,100
2011_06_20,19,15.82666667,LUSIGNAN,100
2011_06_21,20,15.82777778,LUSIGNAN,100
2011_06_22,17,15.82722222,LUSIGNAN,100
2011_06_23,16,15.82555556,LUSIGNAN,100
2011_06_24,15,15.8225,LUSIGNAN,100
2011_06_25,19,15.81805556,LUSIGNAN,100
2011_06_26,27,15.8125,LUSIGNAN,100
2011_06_27,28,15.80555556,LUSIGNAN,100
2011_06_28,21,15.79722222,LUSIGNAN,100
2011_06_29,18,15.7875,LUSIGNAN,100
2011_06_30,16,15.77666667,LUSIGNAN,100
2011_07_01,17,15.76472222,LUSIGNAN,100
2011_07_02,19,15.75138889,LUSIGNAN,100
2011_07_03,20,15.73694444,LUSIGNAN,100
2011_07_04,22,15.72083333,LUSIGNAN,100
2011_07_05,21,15.70388889,LUSIGNAN,100
2011_07_06,19,15.68555556,LUSIGNAN,100
2011_07_07,17,15.66638889,LUSIGNAN,100
2011_07_08,18,15.64555556,LUSIGNAN,100
2011_07_09,19,15.62388889,LUSIGNAN,100
2011_07_10,20,15.60111111,LUSIGNAN,100
2011_07_11,21,15.57694444,LUSIGNAN,100
2011_07_12,21,15.55194444,LUSIGNAN,100
2011_07_13,19,15.52583333,LUSIGNAN,100
2011_07_14,18,15.49861111,LUSIGNAN,100
2011_07_15,17,15.47083333,LUSIGNAN,100
2011_07_16,17,15.44138889,LUSIGNAN,100
2011_07_17,16,15.41138889,LUSIGNAN,100
2011_07_18,16,15.38027778,LUSIGNAN,100
2011_07_19,15,15.34861111,LUSIGNAN,100
2011_07_20,15,15.31555556,LUSIGNAN,100
2011_07_21,17,15.28194444,LUSIGNAN,100
2011_07_22,18,15.24694444,LUSIGNAN,100
2011_07_23,16,15.21166667,LUSIGNAN,100
2011_07_24,14,15.17527778,LUSIGNAN,100
2011_07_25,18,15.13833333,LUSIGNAN,100
2011_07_26,20,15.10055556,LUSIGNAN,100
2011_07_27,20,15.06194444,LUSIGNAN,100
2011_07_28,19,15.0225,LUSIGNAN,100
2011_07_29,19,14.9825,LUSIGNAN,100
2011_07_30,19,14.94166667,LUSIGNAN,100
2011_07_31,19,14.90055556,LUSIGNAN,100
2011_08_01,21,14.85861111,LUSIGNAN,100
2011_08_02,23,14.81611111,LUSIGNAN,100
2011_08_03,21,14.77277778,LUSIGNAN,100
2011_08_04,19,14.72916667,LUSIGNAN,100
2011_08_05,22,14.685,LUSIGNAN,100
2011_08_06,18,14.64027778,LUSIGNAN,100
2011_08_07,17,14.595,LUSIGNAN,100
2011_08_08,17,14.54916667,LUSIGNAN,100
2011_08_09,16,14.50333333,LUSIGNAN,100
2011_08_10,18,14.45666667,LUSIGNAN,100
2011_08_11,19,14.40944444,LUSIGNAN,100
2011_08_12,20,14.36194444,LUSIGNAN,100
2011_08_13,21,14.31388889,LUSIGNAN,100
2011_08_14,20,14.26611111,LUSIGNAN,100
2011_08_15,19,14.21722222,LUSIGNAN,100
2011_08_16,20,14.16833333,LUSIGNAN,100
2011_08_17,21,14.11916667,LUSIGNAN,100
2011_08_18,20,14.06944444,LUSIGNAN,100
2011_08_19,21,14.01972222,LUSIGNAN,100
2011_08_20,24,13.96916667,LUSIGNAN,100
2011_08_21,26,13.91888889,LUSIGNAN,100
2011_08_22,26,13.86805556,LUSIGNAN,100
2011_08_23,22,13.81694444,LUSIGNAN,100
2011_08_24,18,13.76583333,LUSIGNAN,100
2011_08_25,19,13.71416667,LUSIGNAN,100
2011_08_26,16,13.6625,LUSIGNAN,100
2011_08_27,15,13.61055556,LUSIGNAN,100
2011_08_28,14,13.55861111,LUSIGNAN,100
2011_08_29,16,13.50638889,LUSIGNAN,100
2011_08_30,16,13.45361111,LUSIGNAN,100
2011_08_31,18,13.40111111,LUSIGNAN,100
2011_09_01,21,13.34805556,LUSIGNAN,100
2011_09_02,23,13.29527778,LUSIGNAN,100
2011_09_03,20,13.24222222,LUSIGNAN,100
2011_09_04,19,13.18916667,LUSIGNAN,100
2011_09_05,17,13.13583333,LUSIGNAN,100
2011_09_06,17,13.08194444,LUSIGNAN,100
2011_09_07,19,13.02861111,LUSIGNAN,100
2011_09_08,17,12.97472222,LUSIGNAN,100
2011_09_09,21,12.92111111,LUSIGNAN,100
2011_09_10,22,12.86722222,LUSIGNAN,100
2011_09_11,19,12.81333333,LUSIGNAN,100
2011_09_12,18,12.75944444,LUSIGNAN,100
2011_09_13,19,12.70527778,LUSIGNAN,100
2011_09_14,14,12.65111111,LUSIGNAN,100
2011_09_15,17,12.59694444,LUSIGNAN,100
2011_09_16,20,12.5425,LUSIGNAN,100
2011_09_17,17,12.48833333,LUSIGNAN,100
2011_09_18,13,12.43388889,LUSIGNAN,100
2011_09_19,15,12.37972222,LUSIGNAN,100
2011_09_20,15,12.325,LUSIGNAN,100
2011_09_21,15,12.27055556,LUSIGNAN,100
2011_09_22,15,12.21611111,LUSIGNAN,100
2011_09_23,15,12.16166667,LUSIGNAN,100
2011_09_24,16,12.10722222,LUSIGNAN,100
2011_09_25,20,12.0525,LUSIGNAN,100
2011_09_26,19,11.99805556,LUSIGNAN,100
2011_09_27,20,11.94361111,LUSIGNAN,100
2011_09_28,21,11.88916667,LUSIGNAN,100
2011_09_29,20,11.83444444,LUSIGNAN,100
2011_09_30,20,11.78,LUSIGNAN,100
2011_10_01,20,11.72555556,LUSIGNAN,100
2011_10_02,20,11.67083333,LUSIGNAN,100
2011_10_03,20,11.61666667,LUSIGNAN,100
2011_10_04,18,11.5625,LUSIGNAN,100
2011_10_05,16,11.50833333,LUSIGNAN,100
2011_10_06,16,11.45388889,LUSIGNAN,100
2011_10_07,11,11.4,LUSIGNAN,100
2011_10_08,11,11.34583333,LUSIGNAN,100
2011_10_09,14,11.29166667,LUSIGNAN,100
2011_10_10,15,11.23777778,LUSIGNAN,100
2011_10_11,15,11.18416667,LUSIGNAN,100
2011_10_12,15,11.13055556,LUSIGNAN,100
2011_10_13,17,11.07694444,LUSIGNAN,100
2011_10_14,12,11.02333333,LUSIGNAN,100
2011_10_15,13,10.97027778,LUSIGNAN,100
2011_10_16,14,10.91694444,LUSIGNAN,100
2011_10_17,14,10.86416667,LUSIGNAN,100
2011_10_18,15,10.81111111,LUSIGNAN,100
2011_10_19,11,10.75861111,LUSIGNAN,100
2011_10_20,7,10.70611111,LUSIGNAN,100
2011_10_21,6,10.65388889,LUSIGNAN,100
2011_10_22,9,10.60166667,LUSIGNAN,100
2011_10_23,14,10.54972222,LUSIGNAN,100
2011_10_24,16,10.49805556,LUSIGNAN,100
2011_10_25,11,10.44666667,LUSIGNAN,100
2011_10_26,12,10.39555556,LUSIGNAN,100
2011_10_27,13,10.34444444,LUSIGNAN,100
2011_10_28,13,10.29388889,LUSIGNAN,100
2011_10_29,13,10.24388889,LUSIGNAN,100
2011_10_30,15,10.19361111,LUSIGNAN,100
2011_10_31,12,10.14416667,LUSIGNAN,100
2011_11_01,13,10.095,LUSIGNAN,100
2011_11_02,14,10.04611111,LUSIGNAN,100
2011_11_03,15,9.9975,LUSIGNAN,100
2011_11_04,13,9.949444444,LUSIGNAN,100
2011_11_05,12,9.901944444,LUSIGNAN,100
2011_11_06,13,9.854722222,LUSIGNAN,100
2011_11_07,10,9.808055556,LUSIGNAN,100
2011_11_08,11,9.761944444,LUSIGNAN,100
2011_11_09,13,9.716111111,LUSIGNAN,100
2011_11_10,11,9.671111111,LUSIGNAN,100
2011_11_11,13,9.626388889,LUSIGNAN,100
2011_11_12,14,9.5825,LUSIGNAN,100
2011_11_13,14,9.539166667,LUSIGNAN,100
2011_11_14,12,9.496388889,LUSIGNAN,100
2011_11_15,11,9.454166667,LUSIGNAN,100
2011_11_16,13,9.412777778,LUSIGNAN,100
2011_11_17,12,9.371944444,LUSIGNAN,100
2011_11_18,9,9.332222222,LUSIGNAN,100
2011_11_19,10,9.292777778,LUSIGNAN,100
2011_11_20,11,9.254444444,LUSIGNAN,100
2011_11_21,12,9.217222222,LUSIGNAN,100
2011_11_22,12,9.180277778,LUSIGNAN,100
2011_11_23,10,9.144444444,LUSIGNAN,100
2011_11_24,10,9.109444444,LUSIGNAN,100
2011_11_25,5,9.075277778,LUSIGNAN,100
2011_11_26,8,9.042222222,LUSIGNAN,100
2011_11_27,9,9.01,LUSIGNAN,100
2011_11_28,11,8.979166667,LUSIGNAN,100
2011_11_29,8,8.949166667,LUSIGNAN,100
2011_11_30,7,8.92,LUSIGNAN,100
2011_12_01,11,8.891944444,LUSIGNAN,100
2011_12_02,9,8.865277778,LUSIGNAN,100
2011_12_03,9,8.839722222,LUSIGNAN,100
2011_12_04,12,8.815277778,LUSIGNAN,100
2011_12_05,7,8.791944444,LUSIGNAN,100
2011_12_06,8,8.769722222,LUSIGNAN,100
2011_12_07,10,8.749166667,LUSIGNAN,100
2011_12_08,10,8.729444444,LUSIGNAN,100
2011_12_09,12,8.711111111,LUSIGNAN,100
2011_12_10,9,8.694166667,LUSIGNAN,100
2011_12_11,9,8.678611111,LUSIGNAN,100
2011_12_12,7,8.664166667,LUSIGNAN,100
2011_12_13,10,8.651111111,LUSIGNAN,100
2011_12_14,8,8.639444444,LUSIGNAN,100
2011_12_15,9,8.629444444,LUSIGNAN,100
2011_12_16,10,8.620277778,LUSIGNAN,100
2011_12_17,5,8.612777778,LUSIGNAN,100
2011_12_18,3,8.606944444,LUSIGNAN,100
2011_12_19,6,8.602222222,LUSIGNAN,100
2011_12_20,8,8.599166667,LUSIGNAN,100
2011_12_21,10,8.5975,LUSIGNAN,100
2011_12_22,11,8.597222222,LUSIGNAN,100
2011_12_23,9,8.598333333,LUSIGNAN,100
2011_12_24,5,8.600833333,LUSIGNAN,100
2011_12_25,4,8.605,LUSIGNAN,100
2011_12_26,7,8.610277778,LUSIGNAN,100
2011_12_27,2,8.616944444,LUSIGNAN,100
2011_12_28,3,8.625277778,LUSIGNAN,100
2011_12_29,4,8.635,LUSIGNAN,100
2011_12_30,8,8.646111111,LUSIGNAN,100
2011_12_31,11,8.658333333,LUSIGNAN,100
2012_01_01,12,8.672222222,LUSIGNAN,100
2012_01_02,8,8.687222222,LUSIGNAN,100
2012_01_03,8,8.703888889,LUSIGNAN,100
2012_01_04,7,8.721666667,LUSIGNAN,100
2012_01_05,10,8.740833333,LUSIGNAN,100
2012_01_06,7,8.761111111,LUSIGNAN,100
2012_01_07,7,8.7825,LUSIGNAN,100
2012_01_08,8,8.805833333,LUSIGNAN,100
2012_01_09,8,8.829722222,LUSIGNAN,100
2012_01_10,8,8.855,LUSIGNAN,100
2012_01_11,6,8.881388889,LUSIGNAN,100
2012_01_12,1,8.909166667,LUSIGNAN,100
2012_01_13,5,8.937777778,LUSIGNAN,100
2012_01_14,3,8.9675,LUSIGNAN,100
2012_01_15,-2,8.998611111,LUSIGNAN,100
2012_01_16,0,9.030555556,LUSIGNAN,100
2012_01_17,2,9.063333333,LUSIGNAN,100
2012_01_18,4,9.097222222,LUSIGNAN,100
2012_01_19,9,9.1325,LUSIGNAN,100
2012_01_20,8,9.168333333,LUSIGNAN,100
2012_01_21,9,9.205,LUSIGNAN,100
2012_01_22,9,9.2425,LUSIGNAN,100
2012_01_23,9,9.281111111,LUSIGNAN,100
2012_01_24,7,9.320277778,LUSIGNAN,100
2012_01_25,8,9.360555556,LUSIGNAN,100
2012_01_26,7,9.401111111,LUSIGNAN,100
2012_01_27,5,9.443055556,LUSIGNAN,100
2012_01_28,4,9.485277778,LUSIGNAN,100
2012_01_29,3,9.528055556,LUSIGNAN,100
2012_01_30,-1,9.571666667,LUSIGNAN,100
2012_01_31,-1,9.616111111,LUSIGNAN,100
2012_02_01,-3,9.661111111,LUSIGNAN,100
2012_02_02,-5,9.706666667,LUSIGNAN,100
2012_02_03,-6,9.7525,LUSIGNAN,100
2012_02_04,-4,9.798888889,LUSIGNAN,100
2012_02_05,-6,9.846388889,LUSIGNAN,100
2012_02_06,-5,9.893611111,LUSIGNAN,100
2012_02_07,-8,9.941944444,LUSIGNAN,100
2012_02_08,-8,9.990555556,LUSIGNAN,100
2012_02_09,-7,10.03944444,LUSIGNAN,100
2012_02_10,-6,10.08888889,LUSIGNAN,100
2012_02_11,-7,10.13833333,LUSIGNAN,100
2012_02_12,-7,10.18888889,LUSIGNAN,100
2012_02_13,-1,10.23916667,LUSIGNAN,100
2012_02_14,3,10.29,LUSIGNAN,100
2012_02_15,5,10.34111111,LUSIGNAN,100
2012_02_16,6,10.39277778,LUSIGNAN,100
2012_02_17,7,10.44444444,LUSIGNAN,100
2012_02_18,7,10.49638889,LUSIGNAN,100
2012_02_19,6,10.54888889,LUSIGNAN,100
2012_02_20,2,10.60166667,LUSIGNAN,100
2012_02_21,1,10.65444444,LUSIGNAN,100
2012_02_22,4,10.70722222,LUSIGNAN,100
2012_02_23,5,10.76055556,LUSIGNAN,100
2012_02_24,10,10.81416667,LUSIGNAN,100
2012_02_25,9,10.86777778,LUSIGNAN,100
2012_02_26,9,10.92138889,LUSIGNAN,100
2012_02_27,6,10.97527778,LUSIGNAN,100
2012_02_28,7,11.02944444,LUSIGNAN,100
2012_02_29,10,11.08361111,LUSIGNAN,100
2012_03_01,10,11.13805556,LUSIGNAN,100
2012_03_02,9,11.1925,LUSIGNAN,100
2012_03_03,7,11.24722222,LUSIGNAN,100
2012_03_04,8,11.30166667,LUSIGNAN,100
2012_03_05,5,11.35666667,LUSIGNAN,100
2012_03_06,5,11.41138889,LUSIGNAN,100
2012_03_07,4,11.46638889,LUSIGNAN,100
2012_03_08,6,11.52138889,LUSIGNAN,100
2012_03_09,6,11.57638889,LUSIGNAN,100
2012_03_10,7,11.63138889,LUSIGNAN,100
2012_03_11,10,11.68694444,LUSIGNAN,100
2012_03_12,12,11.74194444,LUSIGNAN,100
2012_03_13,12,11.7975,LUSIGNAN,100
2012_03_14,13,11.85277778,LUSIGNAN,100
2012_03_15,13,11.90777778,LUSIGNAN,100
2012_03_16,12,11.96333333,LUSIGNAN,100
2012_03_17,10,12.01861111,LUSIGNAN,100
2012_03_18,7,12.07388889,LUSIGNAN,100
2012_03_19,6,12.12944444,LUSIGNAN,100
2012_03_20,6,12.185,LUSIGNAN,100
2012_03_21,8,12.24027778,LUSIGNAN,100
2012_03_22,12,12.29555556,LUSIGNAN,100
2012_03_23,12,12.35083333,LUSIGNAN,100
2012_03_24,13,12.40611111,LUSIGNAN,100
2012_03_25,14,12.46138889,LUSIGNAN,100
2012_03_26,14,12.51666667,LUSIGNAN,100
2012_03_27,14,12.57166667,LUSIGNAN,100
2012_03_28,14,12.62666667,LUSIGNAN,100
2012_03_29,14,12.68166667,LUSIGNAN,100
2012_03_30,13,12.73666667,LUSIGNAN,100
2012_03_31,13,12.79166667,LUSIGNAN,100
2012_04_01,11,12.84638889,LUSIGNAN,100
2012_04_02,10,12.90111111,LUSIGNAN,100
2012_04_03,9,12.95555556,LUSIGNAN,100
2012_04_04,9,13.01027778,LUSIGNAN,100
2012_04_05,10,13.06472222,LUSIGNAN,100
2012_04_06,11,13.11888889,LUSIGNAN,100
2012_04_07,9,13.17305556,LUSIGNAN,100
2012_04_08,10,13.22722222,LUSIGNAN,100
2012_04_09,11,13.28083333,LUSIGNAN,100
2012_04_10,10,13.33472222,LUSIGNAN,100
2012_04_11,8,13.38833333,LUSIGNAN,100
2012_04_12,9,13.44166667,LUSIGNAN,100
2012_04_13,8,13.495,LUSIGNAN,100
2012_04_14,7,13.54805556,LUSIGNAN,100
2012_04_15,9,13.60083333,LUSIGNAN,100
2012_04_16,11,13.65361111,LUSIGNAN,100
2012_04_17,4,13.70611111,LUSIGNAN,100
2012_04_18,9,13.75833333,LUSIGNAN,100
2012_04_19,9,13.81027778,LUSIGNAN,100
2012_04_20,8,13.86194444,LUSIGNAN,100
2012_04_21,10,13.91361111,LUSIGNAN,100
2012_04_22,8,13.96472222,LUSIGNAN,100
2012_04_23,8,14.01583333,LUSIGNAN,100
2012_04_24,11,14.06611111,LUSIGNAN,100
2012_04_25,10,14.11638889,LUSIGNAN,100
2012_04_26,12,14.16638889,LUSIGNAN,100
2012_04_27,10,14.21583333,LUSIGNAN,100
2012_04_28,10,14.26527778,LUSIGNAN,100
2012_04_29,11,14.31388889,LUSIGNAN,100
2012_04_30,9,14.3625,LUSIGNAN,100
2012_05_01,12,14.41055556,LUSIGNAN,100
2012_05_02,13,14.45805556,LUSIGNAN,100
2012_05_03,14,14.50527778,LUSIGNAN,100
2012_05_04,15,14.55166667,LUSIGNAN,100
2012_05_05,12,14.59805556,LUSIGNAN,100
2012_05_06,12,14.64388889,LUSIGNAN,100
2012_05_07,11,14.68888889,LUSIGNAN,100
2012_05_08,15,14.73361111,LUSIGNAN,100
2012_05_09,19,14.7775,LUSIGNAN,100
2012_05_10,22,14.82111111,LUSIGNAN,100
2012_05_11,19,14.86388889,LUSIGNAN,100
2012_05_12,14,14.90611111,LUSIGNAN,100
2012_05_13,12,14.94777778,LUSIGNAN,100
2012_05_14,11,14.98888889,LUSIGNAN,100
2012_05_15,11,15.02888889,LUSIGNAN,100
2012_05_16,9,15.06861111,LUSIGNAN,100
2012_05_17,13,15.10722222,LUSIGNAN,100
2012_05_18,14,15.14527778,LUSIGNAN,100
2012_05_19,12,15.1825,LUSIGNAN,100
2012_05_20,11,15.21888889,LUSIGNAN,100
2012_05_21,12,15.25444444,LUSIGNAN,100
2012_05_22,15,15.28916667,LUSIGNAN,100
2012_05_23,18,15.32305556,LUSIGNAN,100
2012_05_24,20,15.35583333,LUSIGNAN,100
2012_05_25,22,15.38777778,LUSIGNAN,100
2012_05_26,19,15.41888889,LUSIGNAN,100
2012_05_27,17,15.44916667,LUSIGNAN,100
2012_05_28,18,15.47805556,LUSIGNAN,100
2012_05_29,19,15.50611111,LUSIGNAN,100
2012_05_30,20,15.53333333,LUSIGNAN,100
2012_05_31,18,15.55888889,LUSIGNAN,100
2012_06_01,19,15.58416667,LUSIGNAN,100
2012_06_02,21,15.6075,LUSIGNAN,100
2012_06_03,17,15.63027778,LUSIGNAN,100
2012_06_04,15,15.65166667,LUSIGNAN,100
2012_06_05,15,15.67222222,LUSIGNAN,100
2012_06_06,17,15.69111111,LUSIGNAN,100
2012_06_07,18,15.70916667,LUSIGNAN,100
2012_06_08,16,15.72583333,LUSIGNAN,100
2012_06_09,13,15.74138889,LUSIGNAN,100
2012_06_10,16,15.75583333,LUSIGNAN,100
2012_06_11,15,15.76861111,LUSIGNAN,100
2012_06_12,15,15.78027778,LUSIGNAN,100
2012_06_13,14,15.79083333,LUSIGNAN,100
2012_06_14,15,15.79972222,LUSIGNAN,100
2012_06_15,19,15.80777778,LUSIGNAN,100
2012_06_16,16,15.81444444,LUSIGNAN,100
2012_06_17,16,15.81944444,LUSIGNAN,100
2012_06_18,17,15.82361111,LUSIGNAN,100
2012_06_19,16,15.82611111,LUSIGNAN,100
2012_06_20,20,15.82722222,LUSIGNAN,100
2012_06_21,19,15.82722222,LUSIGNAN,100
2012_06_22,16,15.82555556,LUSIGNAN,100
2012_06_23,15,15.82305556,LUSIGNAN,100
2012_06_24,16,15.81916667,LUSIGNAN,100
2012_06_25,19,15.81361111,LUSIGNAN,100
2012_06_26,21,15.80722222,LUSIGNAN,100
2012_06_27,24,15.79916667,LUSIGNAN,100
2012_06_28,24,15.78972222,LUSIGNAN,100
2012_06_29,19,15.77944444,LUSIGNAN,100
2012_06_30,18,15.7675,LUSIGNAN,100
2012_07_01,16,15.75472222,LUSIGNAN,100
2012_07_02,16,15.74027778,LUSIGNAN,100
2012_07_03,19,15.725,LUSIGNAN,100
2012_07_04,18,15.70805556,LUSIGNAN,100
2012_07_05,17,15.69027778,LUSIGNAN,100
2012_07_06,17,15.67083333,LUSIGNAN,100
2012_07_07,20,15.65083333,LUSIGNAN,100
2012_07_08,19,15.62944444,LUSIGNAN,100
2012_07_09,19,15.60666667,LUSIGNAN,100
2012_07_10,17,15.58277778,LUSIGNAN,100
2012_07_11,17,15.55833333,LUSIGNAN,100
2012_07_12,16,15.5325,LUSIGNAN,100
2012_07_13,16,15.50555556,LUSIGNAN,100
2012_07_14,17,15.4775,LUSIGNAN,100
2012_07_15,16,15.44861111,LUSIGNAN,100
2012_07_16,16,15.41861111,LUSIGNAN,100
2012_07_17,18,15.38777778,LUSIGNAN,100
2012_07_18,21,15.35611111,LUSIGNAN,100
2012_07_19,19,15.32361111,LUSIGNAN,100
2012_07_20,17,15.28972222,LUSIGNAN,100
2012_07_21,18,15.25555556,LUSIGNAN,100
2012_07_22,18,15.22,LUSIGNAN,100
2012_07_23,19,15.18388889,LUSIGNAN,100
2012_07_24,21,15.14722222,LUSIGNAN,100
2012_07_25,23,15.10944444,LUSIGNAN,100
2012_07_26,26,15.07111111,LUSIGNAN,100
2012_07_27,23,15.03194444,LUSIGNAN,100
2012_07_28,21,14.99222222,LUSIGNAN,100
2012_07_29,17,14.95194444,LUSIGNAN,100
2012_07_30,18,14.91055556,LUSIGNAN,100
2012_07_31,21,14.86888889,LUSIGNAN,100
2012_08_01,20,14.82666667,LUSIGNAN,100
2012_08_02,20,14.78361111,LUSIGNAN,100
2012_08_03,18,14.74,LUSIGNAN,100
2012_08_04,19,14.69611111,LUSIGNAN,100
2012_08_05,17,14.65138889,LUSIGNAN,100
2012_08_06,18,14.60638889,LUSIGNAN,100
2012_08_07,18,14.56055556,LUSIGNAN,100
2012_08_08,19,14.51444444,LUSIGNAN,100
2012_08_09,22,14.46805556,LUSIGNAN,100
2012_08_10,24,14.42111111,LUSIGNAN,100
2012_08_11,23,14.37361111,LUSIGNAN,100
2012_08_12,21,14.32583333,LUSIGNAN,100
2012_08_13,20,14.27777778,LUSIGNAN,100
2012_08_14,22,14.22916667,LUSIGNAN,100
2012_08_15,22,14.18027778,LUSIGNAN,100
2012_08_16,20,14.13083333,LUSIGNAN,100
2012_08_17,25,14.08138889,LUSIGNAN,100
2012_08_18,27,14.03166667,LUSIGNAN,100
2012_08_19,27,13.98138889,LUSIGNAN,100
2012_08_20,24,13.93083333,LUSIGNAN,100
2012_08_21,25,13.88,LUSIGNAN,100
2012_08_22,21,13.82916667,LUSIGNAN,100
2012_08_23,20,13.77805556,LUSIGNAN,100
2012_08_24,20,13.72666667,LUSIGNAN,100
2012_08_25,20,13.675,LUSIGNAN,100
2012_08_26,18,13.62305556,LUSIGNAN,100
2012_08_27,20,13.57111111,LUSIGNAN,100
2012_08_28,22,13.51888889,LUSIGNAN,100
2012_08_29,19,13.46638889,LUSIGNAN,100
2012_08_30,18,13.41388889,LUSIGNAN,100
2012_08_31,15,13.36111111,LUSIGNAN,100
2012_09_01,15,13.30805556,LUSIGNAN,100
2012_09_02,16,13.25527778,LUSIGNAN,100
2012_09_03,18,13.20194444,LUSIGNAN,100
2012_09_04,20,13.14861111,LUSIGNAN,100
2012_09_05,21,13.09527778,LUSIGNAN,100
2012_09_06,20,13.04166667,LUSIGNAN,100
2012_09_07,20,12.98805556,LUSIGNAN,100
2012_09_08,21,12.93444444,LUSIGNAN,100
2012_09_09,20,12.88055556,LUSIGNAN,100
2012_09_10,19,12.82638889,LUSIGNAN,100
2012_09_11,19,12.7725,LUSIGNAN,100
2012_09_12,15,12.71861111,LUSIGNAN,100
2012_09_13,16,12.66416667,LUSIGNAN,100
2012_09_14,14,12.61,LUSIGNAN,100
2012_09_15,17,12.55555556,LUSIGNAN,100
2012_09_16,16,12.50138889,LUSIGNAN,100
2012_09_17,18,12.44694444,LUSIGNAN,100
2012_09_18,15,12.39277778,LUSIGNAN,100
2012_09_19,14,12.33833333,LUSIGNAN,100
2012_09_20,12,12.28361111,LUSIGNAN,100
2012_09_21,14,12.22916667,LUSIGNAN,100
2012_09_22,16,12.17472222,LUSIGNAN,100
2012_09_23,21,12.12,LUSIGNAN,100
2012_09_24,17,12.06555556,LUSIGNAN,100
2012_09_25,13,12.01111111,LUSIGNAN,100
2012_09_26,14,11.95666667,LUSIGNAN,100
2012_09_27,16,11.90194444,LUSIGNAN,100
2012_09_28,14,11.8475,LUSIGNAN,100
2012_09_29,14,11.79305556,LUSIGNAN,100
2012_09_30,13,11.73888889,LUSIGNAN,100
2012_10_01,11,11.68444444,LUSIGNAN,100
2012_10_02,15,11.63,LUSIGNAN,100
2012_10_03,17,11.57555556,LUSIGNAN,100
2012_10_04,16,11.52166667,LUSIGNAN,100
